"ref_area.label","indicator.label","source.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"France","Average monthly earnings of employees by sex and economic activity","LFS - Employment Survey","Sex: Female","Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing","Currency: U.S. dollars","2020",1546.74,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","Average monthly earnings of employees by sex and economic activity","LFS - Employment Survey","Sex: Female","Economic activity (ISIC-Rev.4): B. Mining and quarrying","Currency: Local currency","2020",2624.94,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","Average monthly earnings of employees by sex and economic activity","LFS - Employment Survey","Sex: Female","Economic activity (ISIC-Rev.4): B. Mining and quarrying","Currency: 2017 PPP $","2020",3142.16,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","Average monthly earnings of employees by sex and economic activity","LFS - Employment Survey","Sex: Female","Economic activity (ISIC-Rev.4): B. Mining and quarrying","Currency: U.S. dollars","2020",2998.2,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","Average monthly earnings of employees by sex and economic activity","LFS - Employment Survey","Sex: Female","Economic activity (ISIC-Rev.4): C. Manufacturing","Currency: Local currency","2020",2007.32,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","Average monthly earnings of employees by sex and economic activity","LFS - Employment Survey","Sex: Female","Economic activity (ISIC-Rev.4): C. Manufacturing","Currency: 2017 PPP $","2020",2402.84,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","Average monthly earnings of employees by sex and economic activity","LFS - Employment Survey","Sex: Female","Economic activity (ISIC-Rev.4): C. Manufacturing","Currency: U.S. dollars","2020",2292.75,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","Average monthly earnings of employees by sex and economic activity","LFS - Employment Survey","Sex: Female","Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply","Currency: Local currency","2020",2632.67,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","Average monthly earnings of employees by sex and economic activity","LFS - Employment Survey","Sex: Female","Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply","Currency: 2017 PPP $","2020",3151.41,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","Average monthly earnings of employees by sex and economic activity","LFS - Employment Survey","Sex: Female","Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply","Currency: U.S. dollars","2020",3007.02,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","Average monthly earnings of employees by sex and economic activity","LFS - Employment Survey","Sex: Female","Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities","Currency: Local currency","2020",1945.15,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","Average monthly earnings of employees by sex and economic activity","LFS - Employment Survey","Sex: Female","Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities","Currency: 2017 PPP $","2020",2328.43,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","Average monthly earnings of employees by sex and economic activity","LFS - Employment Survey","Sex: Female","Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities","Currency: U.S. dollars","2020",2221.74,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","Average monthly earnings of employees by sex and economic activity","LFS - Employment Survey","Sex: Female","Economic activity (ISIC-Rev.4): F. Construction","Currency: Local currency","2020",1745.59,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","Average monthly earnings of employees by sex and economic activity","LFS - Employment Survey","Sex: Female","Economic activity (ISIC-Rev.4): F. Construction","Currency: 2017 PPP $","2020",2089.55,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","Average monthly earnings of employees by sex and economic activity","LFS - Employment Survey","Sex: Female","Economic activity (ISIC-Rev.4): F. Construction","Currency: U.S. dollars","2020",1993.81,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","Average monthly earnings of employees by sex and economic activity","LFS - Employment Survey","Sex: Female","Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles","Currency: Local currency","2020",1665.88,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","Average monthly earnings of employees by sex and economic activity","LFS - Employment Survey","Sex: Female","Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles","Currency: 2017 PPP $","2020",1994.12,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","Average monthly earnings of employees by sex and economic activity","LFS - Employment Survey","Sex: Female","Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles","Currency: U.S. dollars","2020",1902.76,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","Average monthly earnings of employees by sex and economic activity","LFS - Employment Survey","Sex: Female","Economic activity (ISIC-Rev.4): H. Transportation and storage","Currency: Local currency","2020",1914.93,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","Average monthly earnings of employees by sex and economic activity","LFS - Employment Survey","Sex: Female","Economic activity (ISIC-Rev.4): H. Transportation and storage","Currency: 2017 PPP $","2020",2292.25,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","Average monthly earnings of employees by sex and economic activity","LFS - Employment Survey","Sex: Female","Economic activity (ISIC-Rev.4): H. Transportation and storage","Currency: U.S. dollars","2020",2187.22,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","Average monthly earnings of employees by sex and economic activity","LFS - Employment Survey","Sex: Female","Economic activity (ISIC-Rev.4): I. Accommodation and food service activities","Currency: Local currency","2020",1261.47,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","Average monthly earnings of employees by sex and economic activity","LFS - Employment Survey","Sex: Female","Economic activity (ISIC-Rev.4): I. Accommodation and food service activities","Currency: 2017 PPP $","2020",1510.03,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","Average monthly earnings of employees by sex and economic activity","LFS - Employment Survey","Sex: Female","Economic activity (ISIC-Rev.4): I. Accommodation and food service activities","Currency: U.S. dollars","2020",1440.85,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","Average monthly earnings of employees by sex and economic activity","LFS - Employment Survey","Sex: Female","Economic activity (ISIC-Rev.4): J. Information and communication","Currency: Local currency","2020",2519.15,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","Average monthly earnings of employees by sex and economic activity","LFS - Employment Survey","Sex: Female","Economic activity (ISIC-Rev.4): J. Information and communication","Currency: 2017 PPP $","2020",3015.52,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","Average monthly earnings of employees by sex and economic activity","LFS - Employment Survey","Sex: Female","Economic activity (ISIC-Rev.4): J. Information and communication","Currency: U.S. dollars","2020",2877.36,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","Average monthly earnings of employees by sex and economic activity","LFS - Employment Survey","Sex: Female","Economic activity (ISIC-Rev.4): K. Financial and insurance activities","Currency: Local currency","2020",2493.01,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","Average monthly earnings of employees by sex and economic activity","LFS - Employment Survey","Sex: Female","Economic activity (ISIC-Rev.4): K. Financial and insurance activities","Currency: 2017 PPP $","2020",2984.24,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","Average monthly earnings of employees by sex and economic activity","LFS - Employment Survey","Sex: Female","Economic activity (ISIC-Rev.4): K. Financial and insurance activities","Currency: U.S. dollars","2020",2847.51,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","Average monthly earnings of employees by sex and economic activity","LFS - Employment Survey","Sex: Female","Economic activity (ISIC-Rev.4): L. Real estate activities","Currency: Local currency","2020",1967.09,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","Average monthly earnings of employees by sex and economic activity","LFS - Employment Survey","Sex: Female","Economic activity (ISIC-Rev.4): L. Real estate activities","Currency: 2017 PPP $","2020",2354.69,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","Average monthly earnings of employees by sex and economic activity","LFS - Employment Survey","Sex: Female","Economic activity (ISIC-Rev.4): L. Real estate activities","Currency: U.S. dollars","2020",2246.81,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","Average monthly earnings of employees by sex and economic activity","LFS - Employment Survey","Sex: Female","Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities","Currency: Local currency","2020",2284.79,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","Average monthly earnings of employees by sex and economic activity","LFS - Employment Survey","Sex: Female","Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities","Currency: 2017 PPP $","2020",2734.98,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","Average monthly earnings of employees by sex and economic activity","LFS - Employment Survey","Sex: Female","Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities","Currency: U.S. dollars","2020",2609.67,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","Average monthly earnings of employees by sex and economic activity","LFS - Employment Survey","Sex: Female","Economic activity (ISIC-Rev.4): N. Administrative and support service activities","Currency: Local currency","2020",1506.17,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","Average monthly earnings of employees by sex and economic activity","LFS - Employment Survey","Sex: Female","Economic activity (ISIC-Rev.4): N. Administrative and support service activities","Currency: 2017 PPP $","2020",1802.95,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
